Time,PTime,LED,Speaker,Control,Energy,Theta,dTheta,Phi,dPhi
0.000000,0.000089,0,0,-0.0000,-2.00000000,-3.14159000,0.00000000,0.00000000,0.00000000
0.000000,0.000095,0,1,-0.0000,-2.00000000,-3.14159000,0.00000000,0.00000000,0.00000000
0.005000,0.005277,0,1,-0.5000,-2.00000000,-3.14159000,-0.00000042,0.00000000,-0.00000001
0.007644,0.007743,0,0,-0.5000,-2.00000000,-3.14159000,-0.00000042,0.00000000,-0.00000001
0.010000,0.010132,0,0,-0.5000,-1.99960047,-3.14159000,-0.17808572,-0.00000000,-0.47811450
0.015000,0.015328,0,0,-0.5000,-1.99840150,-3.14248043,-0.35617102,-0.00239057,-0.95622899
0.015288,0.015340,0,1,-0.5000,-1.99840150,-3.14248043,-0.35617102,-0.00239057,-0.95622899
0.020000,0.020199,0,1,-0.5000,-1.99640252,-3.14426129,-0.53412084,-0.00717172,-1.43434074
0.022932,0.023134,0,0,-0.5000,-1.99640252,-3.14426129,-0.53412084,-0.00717172,-1.43434074
0.025000,0.025280,0,0,-0.5000,-1.99360278,-3.14693189,-0.71181439,-0.01434342,-1.91244645
0.030000,0.030284,0,0,-0.5000,-1.99000071,-3.15049096,-0.88915727,-0.02390565,-2.39054155
0.030576,0.030725,0,1,-0.5000,-1.99000071,-3.15049096,-0.88915727,-0.02390565,-2.39054155
0.035000,0.035280,0,1,-0.5000,-1.98559307,-3.15493675,-1.06609319,-0.03585836,-2.86861930
0.038220,0.038292,0,0,-0.5000,-1.98559307,-3.15493675,-1.06609319,-0.03585836,-2.86861930
0.040000,0.040188,0,0,-0.5000,-1.98037371,-3.16026721,-1.24261558,-0.05020146,-3.34666987
0.045000,0.045211,0,0,-0.5000,-1.97433212,-3.16648029,-1.41877908,-0.06693481,-3.82467967
0.045865,0.045995,0,1,-0.5000,-1.97433212,-3.16648029,-1.41877908,-0.06693481,-3.82467967
0.050000,0.050241,0,1,-0.5000,-1.96745156,-3.17357419,-1.59471093,-0.08605821,-4.30263132
0.053509,0.053740,0,0,-0.5000,-1.96745156,-3.17357419,-1.59471093,-0.08605821,-4.30263132
0.055000,0.055223,0,0,-0.5000,-1.95970703,-3.18154774,-1.77062213,-0.10757136,-4.78050446
0.060000,0.060130,0,0,-0.5000,-1.95106281,-3.19040085,-1.94681836,-0.13147388,-5.25827736
0.061153,0.061219,0,1,-0.5000,-1.95106281,-3.19040085,-1.94681836,-0.13147388,-5.25827736
0.065000,0.065229,0,1,-0.5000,-1.94146971,-3.20013494,-2.12371077,-0.15776527,-5.73592902
0.068797,0.069025,0,0,-0.5000,-1.94146971,-3.20013494,-2.12371077,-0.15776527,-5.73592902
0.070000,0.070120,0,0,-0.5000,-1.93086199,-3.21075350,-2.30182639,-0.18644492,-6.21344095
0.075000,0.075261,0,0,-0.5000,-1.91915381,-3.22226263,-2.48181829,-0.21751212,-6.69079774
0.076441,0.076556,0,1,-0.5000,-1.91915381,-3.22226263,-2.48181829,-0.21751212,-6.69079774
0.080000,0.080131,0,1,-0.5000,-1.90623527,-3.23467172,-2.66447550,-0.25096611,-7.16798527
0.084085,0.084211,0,0,-0.5000,-1.90623527,-3.23467172,-2.66447550,-0.25096611,-7.16798527
0.085000,0.085118,0,0,-0.5000,-1.89196784,-3.24799410,-2.85073247,-0.28680604,-7.64498538
0.090000,0.090209,0,0,-0.5000,-1.87617914,-3.26224776,-3.04167827,-0.32503096,-8.12176632
0.091729,0.091842,0,1,-0.5000,-1.87617914,-3.26224776,-3.04167827,-0.32503096,-8.12176632
0.095000,0.095254,0,1,-0.5000,-1.85865695,-3.27745615,-3.23856508,-0.36563979,-8.59826880
0.099373,0.099618,0,0,-0.5000,-1.85865695,-3.27745615,-3.23856508,-0.36563979,-8.59826880
0.100000,0.100121,0,0,-0.5000,-1.83914220,-3.29364898,-3.44281593,-0.40863114,-9.07438901
0.105000,0.105236,0,0,-0.5000,-1.81732089,-3.31086306,-3.65603113,-0.45400308,-9.54996200
0.107017,0.107233,0,1,-0.5000,-1.81732089,-3.31086306,-3.65603113,-0.45400308,-9.54996200
0.110000,0.110244,0,1,-0.5000,-1.79281479,-3.32914321,-3.87999290,-0.50175289,-10.02475192
0.114661,0.114897,0,0,-0.5000,-1.79281479,-3.32914321,-3.87999290,-0.50175289,-10.02475192
0.115000,0.115070,0,0,-0.5000,-1.76517061,-3.34854318,-4.11666746,-0.55187665,-10.49845945
0.120000,0.120131,0,0,-0.5000,-1.73384765,-3.36912652,-4.36820403,-0.60436895,-10.97075916
0.122305,0.122542,0,1,-0.5000,-1.73384765,-3.36912652,-4.36820403,-0.60436895,-10.97075916
0.125000,0.125084,0,1,-0.5000,-1.69820365,-3.39096754,-4.63693046,-0.65922275,-11.44137733
0.129950,0.130194,0,0,-0.5000,-1.69820365,-3.39096754,-4.63693046,-0.65922275,-11.44137733
0.130000,0.130219,0,0,-0.5000,-1.65747867,-3.41415219,-4.92534598,-0.71642963,-11.91020631
0.135000,0.135262,0,0,-0.5000,-1.61077660,-3.43877892,-5.23611205,-0.77598066,-12.37741744
0.137165,0.137285,0,1,-0.5000,-1.61077660,-3.43877892,-5.23611205,-0.77598066,-12.37741744
0.140000,0.140128,0,1,-0.5000,-1.55704405,-3.46495948,-5.57204206,-0.83786775,-12.84348041
0.144380,0.144509,0,0,-0.5000,-1.55704405,-3.46495948,-5.57204206,-0.83786775,-12.84348041
0.145000,0.145124,0,0,-0.5000,-1.49504691,-3.49281969,-5.93608681,-0.90208515,-13.30894982
0.150000,0.150244,0,0,-0.5000,-1.42334644,-3.52250012,-6.33130385,-0.96862990,-13.77391696
0.151595,0.151674,0,1,-0.5000,-1.42334644,-3.52250012,-6.33130385,-0.96862990,-13.77391696
0.155000,0.155261,0,1,-0.5000,-1.34028044,-3.55415664,-6.76078556,-1.03749949,-14.23727058
0.158810,0.159033,0,0,-0.5000,-1.34028044,-3.55415664,-6.76078556,-1.03749949,-14.23727058
0.160000,0.160127,0,0,-0.5000,-1.24395888,-3.58796057,-7.22751482,-1.10868584,-14.69640501
0.165000,0.165231,0,0,-0.5000,-1.13228293,-3.62409814,-7.73414347,-1.18216787,-15.14838965
0.166025,0.166158,0,1,-0.5000,-1.13228293,-3.62409814,-7.73414347,-1.18216787,-15.14838965
0.170000,0.170247,0,1,-0.5000,-1.00298380,-3.66276886,-8.28276478,-1.25790981,-15.59281610
0.173240,0.173473,0,0,-0.5000,-1.00298380,-3.66276886,-8.28276478,-1.25790981,-15.59281610
0.175000,0.175241,0,0,-0.4268,-0.85365658,-3.70418268,-8.87481919,-1.33587389,-16.03375673
0.180000,0.180136,0,0,-0.3435,-0.68696815,-3.74855678,-9.48946161,-1.41604268,-16.40727015
0.180050,0.180157,0,1,-0.3435,-0.68696815,-3.74855678,-9.48946161,-1.41604268,-16.40727015
0.185000,0.185233,0,1,-0.2516,-0.50324188,-3.79600409,-10.11994332,-1.49807903,-16.70135939
0.186860,0.187094,0,0,-0.2516,-0.50324188,-3.79600409,-10.11994332,-1.49807903,-16.70135939
0.190000,0.190253,0,0,-0.1519,-0.30382089,-3.84660381,-10.75726956,-1.58158583,-16.89843360
0.193670,0.193912,0,1,-0.1519,-0.30382089,-3.84660381,-10.75726956,-1.58158583,-16.89843360
0.195000,0.195137,0,1,-0.0458,-0.09156297,-3.90039015,-11.38924636,-1.66607799,-16.98836416
0.200000,0.200135,0,1,0.0646,0.12914169,-3.95733639,-12.00135502,-1.75101981,-16.97625163
0.200098,0.200154,0,0,0.0646,0.12914169,-3.95733639,-12.00135502,-1.75101981,-16.97625163
0.205000,0.205088,0,0,0.1764,0.35281785,-4.01734316,-12.57868316,-1.83590107,-16.86891921
0.206526,0.206649,0,1,0.1764,0.35281785,-4.01734316,-12.57868316,-1.83590107,-16.86891921
0.210000,0.210239,0,1,0.2866,0.57327914,-4.08023658,-13.10691261,-1.92024567,-16.66200507
0.212954,0.213183,0,0,0.2866,0.57327914,-4.08023658,-13.10691261,-1.92024567,-16.66200507
0.215000,0.215265,0,0,0.3919,0.78380188,-4.14577114,-13.57232147,-2.00355569,-16.34791773
0.219382,0.219631,0,1,0.3919,0.78380188,-4.14577114,-13.57232147,-2.00355569,-16.34791773
0.220000,0.220127,0,1,0.4888,0.97764827,-4.21363275,-13.96265896,-2.08529528,-15.92943394
0.225000,0.225231,0,1,0.5000,1.14905591,-4.28344604,-14.26909150,-2.16494245,-15.42045468
0.225449,0.225566,0,0,0.5000,1.14905591,-4.28344604,-14.26909150,-2.16494245,-15.42045468
0.230000,0.230243,0,0,0.5000,1.29797756,-4.35479150,-14.49822125,-2.24204473,-14.90638108
0.231516,0.231595,0,1,0.5000,1.29797756,-4.35479150,-14.49822125,-2.24204473,-14.90638108
0.235000,0.235262,0,1,0.5000,1.42281758,-4.42728260,-14.65092628,-2.31657663,-14.40079845
0.237583,0.237803,0,0,0.5000,1.42281758,-4.42728260,-14.65092628,-2.31657663,-14.40079845
0.240000,0.240132,0,0,0.5000,1.52280807,-4.50053724,-14.72928324,-2.38858062,-13.90446236
0.243310,0.243586,0,1,0.5000,1.52280807,-4.50053724,-14.72928324,-2.38858062,-13.90446236
0.245000,0.245230,0,1,0.5000,1.59834185,-4.57418365,-14.73744288,-2.45810294,-13.41682144
0.249036,0.249263,0,0,0.5000,1.59834185,-4.57418365,-14.73744288,-2.45810294,-13.41682144
0.250000,0.250122,0,0,0.5000,1.65085619,-4.64787087,-14.68137797,-2.52518704,-12.93686681
0.254763,0.255012,0,1,0.5000,1.65085619,-4.64787087,-14.68137797,-2.52518704,-12.93686681
0.255000,0.255037,0,1,-0.5000,1.68265857,-4.72127776,-14.56859138,-2.58987138,-12.46350978
0.260000,0.260134,0,1,-0.5000,1.69561658,-4.79412071,-14.40477002,-2.65218893,-12.89973013
0.260168,0.260231,0,0,-0.5000,1.69561658,-4.79412071,-14.40477002,-2.65218893,-12.89973013
0.265000,0.265234,0,0,-0.5000,1.68214547,-4.86614456,-14.16868455,-2.71668758,-13.34189039
0.265573,0.265690,0,1,-0.5000,1.68214547,-4.86614456,-14.16868455,-2.71668758,-13.34189039
0.270000,0.270246,0,1,-0.5000,1.64086453,-4.93698799,-13.85469859,-2.78339703,-13.79086958
0.270979,0.271099,0,0,-0.5000,1.64086453,-4.93698799,-13.85469859,-2.78339703,-13.79086958
0.275000,0.275258,0,0,-0.5000,1.57154203,-5.00626148,-13.45866733,-2.85235138,-14.24916056
0.276080,0.276196,0,1,-0.5000,1.57154203,-5.00626148,-13.45866733,-2.85235138,-14.24916056
0.280000,0.280130,0,1,-0.5000,1.47518921,-5.07355482,-12.97807371,-2.92359718,-14.72093900
0.281182,0.281403,0,0,-0.5000,1.47518921,-5.07355482,-12.97807371,-2.92359718,-14.72093900
0.285000,0.285235,0,0,-0.5000,1.35403502,-5.13844518,-12.41196645,-2.99720187,-15.20862090
0.286284,0.286502,0,1,-0.5000,1.35403502,-5.13844518,-12.41196645,-2.99720187,-15.20862090
0.290000,0.290244,0,1,-0.5000,1.21145077,-5.20050502,-11.76089694,-3.07324498,-15.70624420
0.291386,0.291588,0,0,-0.5000,1.21145077,-5.20050502,-11.76089694,-3.07324498,-15.70624420
0.295000,0.295260,0,0,-0.5000,1.05193453,-5.25930950,-11.02725011,-3.15177620,-16.20047621
0.296201,0.296321,0,1,-0.5000,1.05193453,-5.25930950,-11.02725011,-3.15177620,-16.20047621
0.300000,0.300131,0,1,-0.4405,0.88103230,-5.31444575,-10.21569231,-3.23277858,-16.68975559
0.301017,0.301133,0,0,-0.4405,0.88103230,-5.31444575,-10.21569231,-3.23277858,-16.68975559
0.305000,0.305228,0,0,-0.3538,0.70751747,-5.36552421,-9.34372251,-3.31622736,-17.13778715
0.305832,0.305949,0,1,-0.3538,0.70751747,-5.36552421,-9.34372251,-3.31622736,-17.13778715
0.310000,0.310215,0,1,-0.2695,0.53901900,-5.41224283,-8.42841631,-3.40191629,-17.51822086
0.310648,0.310766,0,0,-0.2695,0.53901900,-5.41224283,-8.42841631,-3.40191629,-17.51822086
0.315000,0.315260,0,0,-0.1907,0.38131899,-5.45438491,-7.48379801,-3.48950740,-17.80601254
0.315463,0.315527,0,1,-0.1907,0.38131899,-5.45438491,-7.48379801,-3.48950740,-17.80601254
0.320000,0.320133,0,1,-0.1196,0.23920660,-5.49180390,-6.52494645,-3.57853746,-18.01590187
0.320279,0.320342,0,0,-0.1196,0.23920660,-5.49180390,-6.52494645,-3.57853746,-18.01590187
0.325000,0.325229,0,0,-0.0578,0.11567624,-5.52442863,-5.56389685,-3.66861697,-18.17467377
0.325000,0.325245,0,1,-0.0578,0.11567624,-5.52442863,-5.56389685,-3.66861697,-18.17467377
0.329545,0.329777,0,0,-0.0578,0.11567624,-5.52442863,-5.56389685,-3.66861697,-18.17467377
0.330000,0.330105,0,0,-0.0060,0.01206146,-5.55224811,-4.60815923,-3.75949034,-18.26478168
0.334090,0.334333,0,1,-0.0060,0.01206146,-5.55224811,-4.60815923,-3.75949034,-18.26478168
0.335000,0.335123,0,1,0.0355,-0.07107260,-5.57528891,-3.66480269,-3.85081425,-18.29146076
0.338636,0.338756,0,0,0.0355,-0.07107260,-5.57528891,-3.66480269,-3.85081425,-18.29146076
0.340000,0.340120,0,0,0.0670,-0.13400270,-5.59361292,-2.73856811,-3.94227155,-18.29039814
0.343181,0.343400,0,1,0.0670,-0.13400270,-5.59361292,-2.73856811,-3.94227155,-18.29039814
0.345000,0.345298,0,1,0.0888,-0.17768008,-5.60730576,-1.82945076,-4.03372354,-18.25761690
0.347726,0.347999,0,0,0.0888,-0.17768008,-5.60730576,-1.82945076,-4.03372354,-18.25761690
0.350000,0.350063,0,0,0.1015,-0.20309859,-5.61645302,-0.93676250,-4.12501163,-18.18511610
0.352271,0.352394,0,1,0.1015,-0.20309859,-5.61645302,-0.93676250,-4.12501163,-18.18511610
0.355000,0.355128,0,1,0.1056,-0.21122029,-5.62113683,-0.05982137,-4.21593721,-18.10221929
0.356816,0.356929,0,0,0.1056,-0.21122029,-5.62113683,-0.05982137,-4.21593721,-18.10221929
0.360000,0.360125,0,0,-0.1015,-0.20291702,-5.62143594,0.80504648,-4.30644830,-18.02363185
0.361362,0.361476,0,1,-0.1015,-0.20291702,-5.62143594,0.80504648,-4.30644830,-18.02363185
0.365000,0.365233,0,1,-0.0882,-0.17635038,-5.61741071,1.71866579,-4.39656646,-18.12531519
0.365907,0.366043,0,0,-0.0882,-0.17635038,-5.61741071,1.71866579,-4.39656646,-18.12531519
0.370000,0.370242,0,0,-0.0656,-0.13120719,-5.60881738,2.63835449,-4.48719304,-18.20192657
0.370452,0.370552,0,1,-0.0656,-0.13120719,-5.60881738,2.63835449,-4.48719304,-18.20192657
0.374997,0.375248,0,0,-0.0656,-0.13120719,-5.60881738,2.63835449,-4.48719304,-18.20192657
0.375000,0.375268,0,0,-0.0337,-0.06740821,-5.59562560,3.56153139,-4.57820267,-18.26732855
0.379542,0.379620,0,1,-0.0337,-0.06740821,-5.59562560,3.56153139,-4.57820267,-18.26732855
0.380000,0.380084,0,1,0.0075,0.01495776,-5.57781795,4.48659374,-4.66953931,-18.29997401
0.384088,0.384206,0,0,0.0075,0.01495776,-5.57781795,4.48659374,-4.66953931,-18.29997401
0.385000,0.385125,0,0,0.0576,0.11529323,-5.55538498,5.40959640,-4.76103918,-18.27411125
0.388633,0.388762,0,1,0.0576,0.11529323,-5.55538498,5.40959640,-4.76103918,-18.27411125
0.390000,0.390122,0,1,0.1161,0.23214752,-5.52833700,6.32371916,-4.85240974,-18.20412147
0.393178,0.393294,0,0,0.1161,0.23214752,-5.52833700,6.32371916,-4.85240974,-18.20412147
0.395000,0.395122,0,0,0.1818,0.36356791,-5.49671840,7.22287371,-4.94343035,-18.08743485
0.397994,0.398059,0,1,0.1818,0.36356791,-5.49671840,7.22287371,-4.94343035,-18.08743485
0.400000,0.400121,0,1,0.2534,0.50689746,-5.46060403,8.10017243,-5.03386752,-17.89170372
0.402809,0.403025,0,0,0.2534,0.50689746,-5.46060403,8.10017243,-5.03386752,-17.89170372
0.405000,0.405229,0,0,0.3291,0.65815957,-5.42010317,8.94538314,-5.12332604,-17.61933948
0.407624,0.407732,0,1,0.3291,0.65815957,-5.42010317,8.94538314,-5.12332604,-17.61933948
0.410000,0.410221,0,1,0.4063,0.81266451,-5.37537625,9.74848601,-5.21142274,-17.28940314
0.412440,0.412567,0,0,0.4063,0.81266451,-5.37537625,9.74848601,-5.21142274,-17.28940314
0.415000,0.415252,0,0,0.4828,0.96562748,-5.32663382,10.50150063,-5.29786975,-16.88811833
0.417255,0.417487,0,1,0.4828,0.96562748,-5.32663382,10.50150063,-5.29786975,-16.88811833
0.420000,0.420132,0,1,0.5000,1.11179407,-5.27412632,11.19606497,-5.38231035,-16.40065542
0.422071,0.422311,0,0,0.5000,1.11179407,-5.27412632,11.19606497,-5.38231035,-16.40065542
0.425000,0.425233,0,0,0.5000,1.24879402,-5.21814600,11.83435905,-5.46431362,-15.89364259
0.427173,0.427237,0,1,0.5000,1.24879402,-5.21814600,11.83435905,-5.46431362,-15.89364259
0.430000,0.430246,0,1,0.5000,1.37362782,-5.15897420,12.41512355,-5.54378184,-15.39818982
0.432275,0.432407,0,0,0.5000,1.37362782,-5.15897420,12.41512355,-5.54378184,-15.39818982
0.435000,0.435248,0,0,0.5000,1.48339804,-5.09689858,12.93662757,-5.62077278,-14.91285174
0.437376,0.437504,0,1,0.5000,1.48339804,-5.09689858,12.93662757,-5.62077278,-14.91285174
0.440000,0.440123,0,1,0.5000,1.57568473,-5.03221545,13.39778474,-5.69533704,-14.42805434
0.442478,0.442722,0,0,0.5000,1.57568473,-5.03221545,13.39778474,-5.69533704,-14.42805434
0.445000,0.445245,0,0,0.5000,1.64857336,-4.96522652,13.79806740,-5.76747731,-13.93935374
0.447883,0.448006,0,1,0.5000,1.64857336,-4.96522652,13.79806740,-5.76747731,-13.93935374
0.450000,0.450238,0,1,0.5000,1.70093273,-4.89623618,14.13818662,-5.83717408,-13.44938757
0.453289,0.453518,0,0,0.5000,1.70093273,-4.89623618,14.13818662,-5.83717408,-13.44938757
0.455000,0.455117,0,0,0.5000,1.73261333,-4.82554525,14.42052903,-5.90442102,-12.96304214
0.458694,0.458920,0,1,0.5000,1.73261333,-4.82554525,14.42052903,-5.90442102,-12.96304214
0.460000,0.460129,0,1,0.5000,1.74443940,-4.75344261,14.64908454,-5.96923623,-12.48366755
0.464099,0.464228,0,0,0.5000,1.74443940,-4.75344261,14.64908454,-5.96923623,-12.48366755
0.465000,0.465142,0,0,-0.5000,1.73807524,-4.68019718,14.82913873,-6.03165457,-12.01233303
0.469826,0.469891,0,1,-0.5000,1.73807524,-4.68019718,14.82913873,-6.03165457,-12.01233303
0.470000,0.470065,0,1,-0.5000,1.71177106,-4.60605149,14.95612107,-6.09171624,-12.45258529
0.475000,0.475255,0,1,-0.5000,1.65866418,-4.53127088,15.01144368,-6.15397916,-12.90144267
0.475552,0.475617,0,0,-0.5000,1.65866418,-4.53127088,15.01144368,-6.15397916,-12.90144267
0.480000,0.480129,0,0,-0.5000,1.57608976,-4.45621367,14.98677787,-6.21848637,-13.35900239
0.481279,0.481495,0,1,-0.5000,1.57608976,-4.45621367,14.98677787,-6.21848637,-13.35900239
0.485000,0.485232,0,1,-0.5000,1.46242273,-4.38127978,14.87524564,-6.28528139,-13.82476859
0.487346,0.487420,0,0,-0.5000,1.46242273,-4.38127978,14.87524564,-6.28528139,-13.82476859
0.490000,0.490247,0,0,-0.5000,1.31737050,-4.30690355,14.67192869,-6.35440523,-14.29758026
0.493413,0.493644,0,1,-0.5000,1.31737050,-4.30690355,14.67192869,-6.35440523,-14.29758026
0.495000,0.495231,0,1,-0.5000,1.14217945,-4.23354391,14.37431365,-6.42589313,-14.77579778
0.499480,0.499622,0,0,-0.5000,1.14217945,-4.23354391,14.37431365,-6.42589313,-14.77579778
0.500000,0.500123,0,0,-0.4699,0.93970442,-4.16167234,13.98260117,-6.49977212,-15.25849791
0.505000,0.505233,0,0,-0.3581,0.71611974,-4.09175933,13.50514071,-6.57606461,-15.72009537
0.505908,0.506026,0,1,-0.3581,0.71611974,-4.09175933,13.50514071,-6.57606461,-15.72009537
0.510000,0.510213,0,1,-0.2415,0.48304994,-4.02423363,12.96687347,-6.65466509,-16.09053172
0.512336,0.512465,0,0,-0.2415,0.48304994,-4.02423363,12.96687347,-6.65466509,-16.09053172
0.515000,0.515255,0,0,-0.1248,0.24963099,-3.95939926,12.38860758,-6.73511774,-16.36627606
0.518764,0.519021,0,1,-0.1248,0.24963099,-3.95939926,12.38860758,-6.73511774,-16.36627606
0.520000,0.520127,0,1,-0.0121,0.02418035,-3.89745622,11.79248204,-6.81694913,-16.53759119
0.525000,0.525231,0,1,0.0932,-0.18636556,-3.83849381,11.20078796,-6.89963708,-16.59560524
0.525574,0.525688,0,0,0.0932,-0.18636556,-3.83849381,11.20078796,-6.89963708,-16.59560524
0.530000,0.530245,0,0,0.1884,-0.37686440,-3.78248987,10.63448665,-6.98261511,-16.54579168
0.532384,0.532513,0,1,0.1884,-0.37686440,-3.78248987,10.63448665,-6.98261511,-16.54579168
0.535000,0.535244,0,1,0.2722,-0.54432459,-3.72931744,10.11097899,-7.06534407,-16.40547245
0.539194,0.539271,0,0,0.2722,-0.54432459,-3.72931744,10.11097899,-7.06534407,-16.40547245
0.540000,0.540123,0,0,0.3439,-0.68780348,-3.67876254,9.64273325,-7.14737143,-16.18967155
0.545000,0.545235,0,0,0.4039,-0.80780586,-3.63054888,9.23768958,-7.22831979,-15.90627978
0.546409,0.546526,0,1,0.4039,-0.80780586,-3.63054888,9.23768958,-7.22831979,-15.90627978
0.550000,0.550230,0,1,0.4528,-0.90564730,-3.58436043,8.90028359,-7.30785118,-15.56125239
0.553624,0.553835,0,0,0.4528,-0.90564730,-3.58436043,8.90028359,-7.30785118,-15.56125239
0.555000,0.555125,0,0,0.4915,-0.98304763,-3.53985901,8.63209020,-7.38565745,-15.16272124
0.560000,0.560127,0,0,0.5000,-1.04189290,-3.49669856,8.43220001,-7.46147105,-14.72069537
0.560839,0.560957,0,1,0.5000,-1.04189290,-3.49669856,8.43220001,-7.46147105,-14.72069537
0.565000,0.565128,0,1,0.5000,-1.08552361,-3.45453756,8.29070168,-7.53507453,-14.26515320
0.568054,0.568178,0,0,0.5000,-1.08552361,-3.45453756,8.29070168,-7.53507453,-14.26515320
0.570000,0.570224,0,0,0.5000,-1.11590002,-3.41308405,8.20197094,-7.60640030,-13.80535356
0.575000,0.575101,0,0,0.5000,-1.13426291,-3.37207420,8.16229899,-7.67542706,-13.34212142
0.575698,0.575772,0,1,0.5000,-1.13426291,-3.37207420,8.16229899,-7.67542706,-13.34212142
0.580000,0.580132,0,1,0.5000,-1.14165980,-3.33126270,8.16770978,-7.74213767,-12.87597774
0.583342,0.583488,0,0,0.5000,-1.14165980,-3.33126270,8.16770978,-7.74213767,-12.87597774
0.585000,0.585232,0,0,0.5000,-1.13897414,-3.29042415,8.21405434,-7.80651756,-12.40726545
0.590000,0.590238,0,0,0.5000,-1.12696149,-3.24935388,8.29706836,-7.86855389,-11.93623200
0.590987,0.591107,0,1,0.5000,-1.12696149,-3.24935388,8.29706836,-7.86855389,-11.93623200
0.595000,0.595255,0,1,0.5000,-1.10628793,-3.20786854,8.41240689,-7.92823505,-11.46306494
0.598631,0.598766,0,0,0.5000,-1.10628793,-3.20786854,8.41240689,-7.92823505,-11.46306494
0.600000,0.600125,0,0,0.5000,-1.07756742,-3.16580651,8.55566646,-7.98555037,-10.98790139
0.605000,0.605085,0,0,0.5000,-1.04139616,-3.12302817,8.72240188,-8.04048988,-10.51083531
0.606275,0.606403,0,1,0.5000,-1.04139616,-3.12302817,8.72240188,-8.04048988,-10.51083531
0.610000,0.610202,0,1,0.4992,-0.99838254,-3.07941616,8.90814263,-8.09304405,-10.03194117
0.613919,0.614163,0,0,0.4992,-0.99838254,-3.07941616,8.90814263,-8.09304405,-10.03194117
0.615000,0.615128,0,0,0.4746,-0.94923740,-3.03487545,9.10812562,-8.14320376,-9.55209357
0.620000,0.620128,0,0,0.4483,-0.89663537,-2.98933482,9.30949779,-8.19096423,-9.09418654
0.621563,0.621792,0,1,0.4483,-0.89663537,-2.98933482,9.30949779,-8.19096423,-9.09418654
0.625000,0.625236,0,1,0.4208,-0.84152180,-2.94278733,9.50770580,-8.23643516,-8.66013600
0.629207,0.629438,0,0,0.4208,-0.84152180,-2.94278733,9.50770580,-8.23643516,-8.66013600
0.630000,0.630126,0,0,0.3924,-0.78479355,-2.89524881,9.69879605,-8.27973584,-8.25148334
0.635000,0.635259,0,0,0.3636,-0.72728138,-2.84675482,9.87942810,-8.32099326,-7.86937234
0.636422,0.636541,0,1,0.3636,-0.72728138,-2.84675482,9.87942810,-8.32099326,-7.86937234
0.640000,0.640128,0,1,0.3349,-0.66973387,-2.79735768,10.04687070,-8.36034012,-7.51452807
0.643637,0.643717,0,0,0.3349,-0.66973387,-2.79735768,10.04687070,-8.36034012,-7.51452807
0.645000,0.645119,0,0,0.3064,-0.61280506,-2.74712333,10.19898041,-8.39791276,-7.18725800
0.650000,0.650240,0,0,0.2785,-0.55704713,-2.69612843,10.33416486,-8.43384905,-6.88748239
0.650852,0.650970,0,1,0.2785,-0.55704713,-2.69612843,10.33416486,-8.43384905,-6.88748239
0.655000,0.655230,0,1,0.2515,-0.50290838,-2.64445760,10.45133395,-8.46828646,-6.61478778
0.658067,0.658315,0,0,0.2515,-0.50290838,-2.64445760,10.45133395,-8.46828646,-6.61478778
0.660000,0.660129,0,0,0.2254,-0.45073607,-2.59220093,10.54984328,-8.50136040,-6.36849169
0.664877,0.665020,0,1,0.2254,-0.45073607,-2.59220093,10.54984328,-8.50136040,-6.36849169
0.665000,0.665043,0,1,0.2004,-0.40078327,-2.53945172,10.62943345,-8.53320286,-6.14770761
0.670000,0.670245,0,1,0.1766,-0.35321869,-2.48630455,10.69016889,-8.56394140,-5.95140327
0.671687,0.671801,0,0,0.1766,-0.35321869,-2.48630455,10.69016889,-8.56394140,-5.95140327
0.675000,0.675256,0,0,0.1541,-0.30813831,-2.43285371,10.73237854,-8.59369841,-5.77844952
0.678498,0.678749,0,1,0.1541,-0.30813831,-2.43285371,10.73237854,-8.59369841,-5.77844952
0.680000,0.680124,0,1,0.1328,-0.26557785,-2.37919181,10.75660046,-8.62259066,-5.62765966
0.685000,0.685230,0,1,0.1128,-0.22552531,-2.32540881,10.76353145,-8.65072896,-5.49782037
0.685000,0.685247,0,0,0.1128,-0.22552531,-2.32540881,10.76353145,-8.65072896,-5.49782037
0.690000,0.690221,0,0,0.0940,-0.18793278,-2.27159115,10.75398235,-8.67821806,-5.38771532
0.691428,0.691503,0,1,0.0940,-0.18793278,-2.27159115,10.75398235,-8.67821806,-5.38771532
0.695000,0.695259,0,1,0.0764,-0.15272719,-2.21782124,10.72883944,-8.70515664,-5.29614286
0.697856,0.698102,0,0,0.0764,-0.15272719,-2.21782124,10.72883944,-8.70515664,-5.29614286
0.700000,0.700135,0,0,0.0599,-0.11981960,-2.16417705,10.68903165,-8.73163735,-5.22192844
0.704284,0.704414,0,1,0.0599,-0.11981960,-2.16417705,10.68903165,-8.73163735,-5.22192844
0.705000,0.705126,0,1,0.0446,-0.08911305,-2.11073189,10.63550344,-8.75774699,-5.16393280
0.710000,0.710092,0,1,0.0303,-0.06050875,-2.05755437,10.56919283,-8.78356666,-5.12105676
0.710351,0.710469,0,0,0.0303,-0.06050875,-2.05755437,10.56919283,-8.78356666,-5.12105676
0.715000,0.715267,0,0,0.0170,-0.03391091,-2.00470841,10.49101393,-8.80917194,-5.09224332
