Time,LED,Speaker,Control,Energy,Theta,dTheta,Phi,dPhi
11.84,1,1,-0.0361,-0.0003,-0.0269,-0.0521,-8.2415,0.2173
11.84218,1,0,-0.0361,-0.0003,-0.0269,-0.0521,-8.2415,0.2173
11.845,1,0,-0.036,-0.0003,-0.027,-0.0504,-8.2413,0.2104
11.84622,1,1,-0.036,-0.0003,-0.027,-0.0504,-8.2413,0.2104
11.85,1,1,-0.036,-0.0003,-0.027,-0.0487,-8.241,0.2036
11.85027,1,0,-0.036,-0.0003,-0.027,-0.0487,-8.241,0.2036
11.85432,1,1,-0.036,-0.0003,-0.027,-0.0487,-8.241,0.2036
11.855,1,1,-0.036,-0.0003,-0.0271,-0.0469,-8.2408,0.1967
11.85837,1,0,-0.036,-0.0003,-0.0271,-0.0469,-8.2408,0.1967
11.86,1,0,-0.0359,-0.0003,-0.0271,-0.0452,-8.2406,0.1898
11.86242,1,1,-0.0359,-0.0003,-0.0271,-0.0452,-8.2406,0.1898
11.865,1,1,-0.0359,-0.0003,-0.0272,-0.0435,-8.2404,0.183
11.86647,1,0,-0.0359,-0.0003,-0.0272,-0.0435,-8.2404,0.183
11.87,1,0,-0.0358,-0.0003,-0.0272,-0.0418,-8.2403,0.1761
11.87052,1,1,-0.0358,-0.0003,-0.0272,-0.0418,-8.2403,0.1761
11.87457,1,0,-0.0358,-0.0003,-0.0272,-0.0418,-8.2403,0.1761
11.875,1,0,-0.0357,-0.0004,-0.0273,-0.0401,-8.2401,0.1693
11.87862,1,1,-0.0357,-0.0004,-0.0273,-0.0401,-8.2401,0.1693
11.88,1,1,-0.0357,-0.0004,-0.0273,-0.0384,-8.2399,0.1625
11.88267,1,0,-0.0357,-0.0004,-0.0273,-0.0384,-8.2399,0.1625
11.885,1,0,-0.0356,-0.0004,-0.0273,-0.0368,-8.2398,0.1557
11.88672,1,1,-0.0356,-0.0004,-0.0273,-0.0368,-8.2398,0.1557
11.89,1,1,-0.0356,-0.0004,-0.0274,-0.0351,-8.2396,0.1489
11.89077,1,0,-0.0356,-0.0004,-0.0274,-0.0351,-8.2396,0.1489
11.89482,1,1,-0.0356,-0.0004,-0.0274,-0.0351,-8.2396,0.1489
11.895,1,1,-0.0355,-0.0004,-0.0274,-0.0334,-8.2395,0.1421
11.89887,1,0,-0.0355,-0.0004,-0.0274,-0.0334,-8.2395,0.1421
11.9,1,0,-0.0355,-0.0004,-0.0274,-0.0317,-8.2393,0.1353
11.90292,1,1,-0.0355,-0.0004,-0.0274,-0.0317,-8.2393,0.1353
11.905,1,1,-0.0354,-0.0004,-0.0275,-0.0301,-8.2392,0.1286
11.90696,1,0,-0.0354,-0.0004,-0.0275,-0.0301,-8.2392,0.1286
11.91,1,0,-0.0353,-0.0004,-0.0275,-0.0284,-8.239,0.1218
11.91101,1,1,-0.0353,-0.0004,-0.0275,-0.0284,-8.239,0.1218
11.915,1,1,-0.0353,-0.0004,-0.0275,-0.0268,-8.2389,0.1151
11.91506,1,0,-0.0353,-0.0004,-0.0275,-0.0268,-8.2389,0.1151
11.91911,1,1,-0.0353,-0.0004,-0.0275,-0.0268,-8.2389,0.1151
11.92,1,1,-0.0352,-0.0004,-0.0276,-0.0251,-8.2388,0.1083
11.92316,1,0,-0.0352,-0.0004,-0.0276,-0.0251,-8.2388,0.1083
11.925,1,0,-0.0351,-0.0004,-0.0276,-0.0235,-8.2387,0.1016
11.92721,1,1,-0.0351,-0.0004,-0.0276,-0.0235,-8.2387,0.1016
11.93,1,1,-0.0351,-0.0004,-0.0276,-0.0218,-8.2386,0.0949
11.93126,1,0,-0.0351,-0.0004,-0.0276,-0.0218,-8.2386,0.0949
11.935,1,0,-0.035,-0.0004,-0.0276,-0.0202,-8.2385,0.0882
11.93531,1,1,-0.035,-0.0004,-0.0276,-0.0202,-8.2385,0.0882
11.93936,1,0,-0.035,-0.0004,-0.0276,-0.0202,-8.2385,0.0882
11.94,1,0,-0.0349,-0.0004,-0.0277,-0.0186,-8.2384,0.0816
11.94341,1,1,-0.0349,-0.0004,-0.0277,-0.0186,-8.2384,0.0816
11.945,1,1,-0.0348,-0.0004,-0.0277,-0.0169,-8.2383,0.0749
11.94746,1,0,-0.0348,-0.0004,-0.0277,-0.0169,-8.2383,0.0749
11.95,1,0,-0.0348,-0.0004,-0.0277,-0.0153,-8.2383,0.0683
11.95151,1,1,-0.0348,-0.0004,-0.0277,-0.0153,-8.2383,0.0683
11.955,1,1,-0.0347,-0.0004,-0.0277,-0.0137,-8.2382,0.0616
11.95556,1,0,-0.0347,-0.0004,-0.0277,-0.0137,-8.2382,0.0616
11.95961,1,1,-0.0347,-0.0004,-0.0277,-0.0137,-8.2382,0.0616
11.96,1,1,-0.0346,-0.0004,-0.0277,-0.0121,-8.2381,0.055
11.96365,1,0,-0.0346,-0.0004,-0.0277,-0.0121,-8.2381,0.055
11.965,1,0,-0.0345,-0.0004,-0.0277,-0.0105,-8.2381,0.0484
11.9677,1,1,-0.0345,-0.0004,-0.0277,-0.0105,-8.2381,0.0484
11.97,1,1,-0.0344,-0.0004,-0.0277,-0.0089,-8.238,0.0418
11.97175,1,0,-0.0344,-0.0004,-0.0277,-0.0089,-8.238,0.0418
11.975,1,0,-0.0343,-0.0004,-0.0277,-0.0074,-8.238,0.0353
11.9758,1,1,-0.0343,-0.0004,-0.0277,-0.0074,-8.238,0.0353
11.97985,1,0,-0.0343,-0.0004,-0.0277,-0.0074,-8.238,0.0353
11.98,1,0,-0.0343,-0.0004,-0.0278,-0.0058,-8.238,0.0287
11.9839,1,1,-0.0343,-0.0004,-0.0278,-0.0058,-8.238,0.0287
11.985,1,1,-0.0342,-0.0004,-0.0278,-0.0042,-8.2379,0.0222
11.98795,1,0,-0.0342,-0.0004,-0.0278,-0.0042,-8.2379,0.0222
11.99,1,0,-0.0341,-0.0004,-0.0278,-0.0027,-8.2379,0.0157
11.992,1,1,-0.0341,-0.0004,-0.0278,-0.0027,-8.2379,0.0157
11.995,1,1,-0.034,-0.0004,-0.0278,-0.0011,-8.2379,0.0092
11.99605,1,0,-0.034,-0.0004,-0.0278,-0.0011,-8.2379,0.0092
12,1,0,-0.0339,-0.0004,-0.0278,0.0005,-8.2379,0.0027
12.0001,1,1,-0.0339,-0.0004,-0.0278,0.0005,-8.2379,0.0027
12.00415,1,0,-0.0339,-0.0004,-0.0278,0.0005,-8.2379,0.0027
12.005,1,0,-0.0338,-0.0004,-0.0278,0.002,-8.2379,-0.0038
12.0082,1,1,-0.0338,-0.0004,-0.0278,0.002,-8.2379,-0.0038
12.01,1,1,-0.0337,-0.0004,-0.0278,0.0035,-8.2379,-0.0102
12.01225,1,0,-0.0337,-0.0004,-0.0278,0.0035,-8.2379,-0.0102
12.015,1,0,-0.0336,-0.0004,-0.0278,0.0051,-8.2379,-0.0167
12.0163,1,1,-0.0336,-0.0004,-0.0278,0.0051,-8.2379,-0.0167
12.02,1,1,-0.0335,-0.0004,-0.0278,0.0066,-8.2379,-0.0231
12.02035,1,0,-0.0335,-0.0004,-0.0278,0.0066,-8.2379,-0.0231
12.02439,1,1,-0.0335,-0.0004,-0.0278,0.0066,-8.2379,-0.0231
12.025,1,1,-0.0334,-0.0004,-0.0277,0.0081,-8.2379,-0.0295
12.02844,1,0,-0.0334,-0.0004,-0.0277,0.0081,-8.2379,-0.0295
12.03,1,0,-0.0333,-0.0004,-0.0277,0.0096,-8.238,-0.0358
12.03249,1,1,-0.0333,-0.0004,-0.0277,0.0096,-8.238,-0.0358
12.035,1,1,-0.0332,-0.0004,-0.0277,0.0111,-8.238,-0.0422
12.03654,1,0,-0.0332,-0.0004,-0.0277,0.0111,-8.238,-0.0422
12.04,1,0,-0.0331,-0.0004,-0.0277,0.0126,-8.238,-0.0485
12.04059,1,1,-0.0331,-0.0004,-0.0277,0.0126,-8.238,-0.0485
12.04464,1,0,-0.0331,-0.0004,-0.0277,0.0126,-8.238,-0.0485
12.045,1,0,-0.033,-0.0004,-0.0277,0.0141,-8.2381,-0.0548
12.04869,1,1,-0.033,-0.0004,-0.0277,0.0141,-8.2381,-0.0548
12.05,1,1,-0.0329,-0.0004,-0.0277,0.0156,-8.2381,-0.0611
12.05274,1,0,-0.0329,-0.0004,-0.0277,0.0156,-8.2381,-0.0611
12.055,1,0,-0.0328,-0.0004,-0.0277,0.0171,-8.2382,-0.0674
12.05679,1,1,-0.0328,-0.0004,-0.0277,0.0171,-8.2382,-0.0674
12.06,1,1,-0.0327,-0.0004,-0.0277,0.0185,-8.2383,-0.0736
12.06084,1,0,-0.0327,-0.0004,-0.0277,0.0185,-8.2383,-0.0736
12.06489,1,1,-0.0327,-0.0004,-0.0277,0.0185,-8.2383,-0.0736
12.065,1,1,-0.0325,-0.0004,-0.0276,0.02,-8.2383,-0.0799
12.06894,1,0,-0.0325,-0.0004,-0.0276,0.02,-8.2383,-0.0799
12.07,1,0,-0.0324,-0.0004,-0.0276,0.0214,-8.2384,-0.0861
12.07299,1,1,-0.0324,-0.0004,-0.0276,0.0214,-8.2384,-0.0861
12.075,1,1,-0.0323,-0.0004,-0.0276,0.0229,-8.2385,-0.0923
12.07704,1,0,-0.0323,-0.0004,-0.0276,0.0229,-8.2385,-0.0923
12.08,1,0,-0.0322,-0.0004,-0.0276,0.0243,-8.2386,-0.0984
12.08109,1,1,-0.0322,-0.0004,-0.0276,0.0243,-8.2386,-0.0984
12.085,1,1,-0.0321,-0.0004,-0.0276,0.0257,-8.2387,-0.1046
12.08513,1,0,-0.0321,-0.0004,-0.0276,0.0257,-8.2387,-0.1046
12.08918,1,1,-0.0321,-0.0004,-0.0276,0.0257,-8.2387,-0.1046
12.09,1,1,-0.032,-0.0004,-0.0275,0.0272,-8.2388,-0.1107
12.09323,1,0,-0.032,-0.0004,-0.0275,0.0272,-8.2388,-0.1107
12.095,1,0,-0.0319,-0.0004,-0.0275,0.0286,-8.2389,-0.1168
12.09728,1,1,-0.0319,-0.0004,-0.0275,0.0286,-8.2389,-0.1168
12.1,1,1,-0.0317,-0.0004,-0.0275,0.03,-8.239,-0.1229
12.10133,1,0,-0.0317,-0.0004,-0.0275,0.03,-8.239,-0.1229
12.105,1,0,-0.0316,-0.0004,-0.0274,0.0314,-8.2392,-0.1289
12.10538,1,1,-0.0316,-0.0004,-0.0274,0.0314,-8.2392,-0.1289
12.10943,1,0,-0.0316,-0.0004,-0.0274,0.0314,-8.2392,-0.1289
12.11,1,0,-0.0315,-0.0004,-0.0274,0.0328,-8.2393,-0.1349
12.11348,1,1,-0.0315,-0.0004,-0.0274,0.0328,-8.2393,-0.1349
12.115,1,1,-0.0314,-0.0004,-0.0274,0.0342,-8.2394,-0.141
12.11753,1,0,-0.0314,-0.0004,-0.0274,0.0342,-8.2394,-0.141
12.12,1,0,-0.0312,-0.0004,-0.0273,0.0355,-8.2396,-0.1469
12.12158,1,1,-0.0312,-0.0004,-0.0273,0.0355,-8.2396,-0.1469
12.125,1,1,-0.0311,-0.0004,-0.0273,0.0369,-8.2397,-0.1529
12.12563,1,0,-0.0311,-0.0004,-0.0273,0.0369,-8.2397,-0.1529
12.12968,1,1,-0.0311,-0.0004,-0.0273,0.0369,-8.2397,-0.1529
12.13,1,1,-0.031,-0.0004,-0.0273,0.0383,-8.2399,-0.1588
12.13373,1,0,-0.031,-0.0004,-0.0273,0.0383,-8.2399,-0.1588
12.135,1,0,-0.0309,-0.0004,-0.0272,0.0396,-8.24,-0.1647
12.13778,1,1,-0.0309,-0.0004,-0.0272,0.0396,-8.24,-0.1647
12.14,1,1,-0.0307,-0.0003,-0.0272,0.041,-8.2402,-0.1706
12.14182,1,0,-0.0307,-0.0003,-0.0272,0.041,-8.2402,-0.1706
12.145,1,0,-0.0306,-0.0003,-0.0272,0.0423,-8.2404,-0.1765
12.14587,1,1,-0.0306,-0.0003,-0.0272,0.0423,-8.2404,-0.1765
12.14992,1,0,-0.0306,-0.0003,-0.0272,0.0423,-8.2404,-0.1765
12.15,1,0,-0.0305,-0.0003,-0.0271,0.0436,-8.2405,-0.1823
12.15397,1,1,-0.0305,-0.0003,-0.0271,0.0436,-8.2405,-0.1823
12.155,1,1,-0.0303,-0.0003,-0.0271,0.0449,-8.2407,-0.1881
12.15802,1,0,-0.0303,-0.0003,-0.0271,0.0449,-8.2407,-0.1881
12.16,1,0,-0.0302,-0.0003,-0.027,0.0463,-8.2409,-0.1939
12.16207,1,1,-0.0302,-0.0003,-0.027,0.0463,-8.2409,-0.1939
12.165,1,1,-0.0301,-0.0003,-0.027,0.0476,-8.2411,-0.1997
12.16612,1,0,-0.0301,-0.0003,-0.027,0.0476,-8.2411,-0.1997
12.17,1,0,-0.0299,-0.0003,-0.0269,0.0489,-8.2413,-0.2054
12.17017,1,1,-0.0299,-0.0003,-0.0269,0.0489,-8.2413,-0.2054
12.17422,1,0,-0.0299,-0.0003,-0.0269,0.0489,-8.2413,-0.2054
12.175,1,0,-0.0298,-0.0003,-0.0269,0.0501,-8.2415,-0.2111
12.17827,1,1,-0.0298,-0.0003,-0.0269,0.0501,-8.2415,-0.2111
12.18,1,1,-0.0297,-0.0003,-0.0268,0.0514,-8.2417,-0.2168
12.18232,1,0,-0.0297,-0.0003,-0.0268,0.0514,-8.2417,-0.2168
12.185,1,0,-0.0295,-0.0003,-0.0268,0.0527,-8.2419,-0.2225
12.18637,1,1,-0.0295,-0.0003,-0.0268,0.0527,-8.2419,-0.2225
12.19,1,1,-0.0294,-0.0003,-0.0267,0.054,-8.2421,-0.2281
12.19042,1,0,-0.0294,-0.0003,-0.0267,0.054,-8.2421,-0.2281
12.19447,1,1,-0.0294,-0.0003,-0.0267,0.054,-8.2421,-0.2281
12.195,1,1,-0.0292,-0.0003,-0.0267,0.0552,-8.2424,-0.2337
12.19852,1,0,-0.0292,-0.0003,-0.0267,0.0552,-8.2424,-0.2337
12.2,1,0,-0.0291,-0.0003,-0.0266,0.0565,-8.2426,-0.2393
12.20256,1,1,-0.0291,-0.0003,-0.0266,0.0565,-8.2426,-0.2393
12.205,1,1,-0.029,-0.0003,-0.0266,0.0577,-8.2428,-0.2448
12.20661,1,0,-0.029,-0.0003,-0.0266,0.0577,-8.2428,-0.2448
12.21,1,0,-0.0288,-0.0003,-0.0265,0.0589,-8.2431,-0.2504
12.21066,1,1,-0.0288,-0.0003,-0.0265,0.0589,-8.2431,-0.2504
12.21471,1,0,-0.0288,-0.0003,-0.0265,0.0589,-8.2431,-0.2504
12.215,1,0,-0.0287,-0.0003,-0.0264,0.0601,-8.2433,-0.2559
12.21876,1,1,-0.0287,-0.0003,-0.0264,0.0601,-8.2433,-0.2559
12.22,1,1,-0.0285,-0.0003,-0.0264,0.0614,-8.2436,-0.2613
12.22281,1,0,-0.0285,-0.0003,-0.0264,0.0614,-8.2436,-0.2613
12.225,1,0,-0.0284,-0.0003,-0.0263,0.0626,-8.2439,-0.2668
12.22686,1,1,-0.0284,-0.0003,-0.0263,0.0626,-8.2439,-0.2668
12.23,1,1,-0.0282,-0.0003,-0.0263,0.0638,-8.2441,-0.2722
12.23091,1,0,-0.0282,-0.0003,-0.0263,0.0638,-8.2441,-0.2722
12.23496,1,1,-0.0282,-0.0003,-0.0263,0.0638,-8.2441,-0.2722
12.235,1,1,-0.0281,-0.0003,-0.0262,0.0649,-8.2444,-0.2776
12.23901,1,0,-0.0281,-0.0003,-0.0262,0.0649,-8.2444,-0.2776
12.24,1,0,-0.0279,-0.0003,-0.0261,0.0661,-8.2447,-0.2829
12.24306,1,1,-0.0279,-0.0003,-0.0261,0.0661,-8.2447,-0.2829
12.245,1,1,-0.0278,-0.0003,-0.0261,0.0673,-8.245,-0.2883
12.24711,1,0,-0.0278,-0.0003,-0.0261,0.0673,-8.245,-0.2883
12.25,1,0,-0.0276,-0.0003,-0.026,0.0684,-8.2452,-0.2936
12.25116,1,1,-0.0276,-0.0003,-0.026,0.0684,-8.2452,-0.2936
12.255,1,1,-0.0275,-0.0003,-0.0259,0.0696,-8.2455,-0.2988
12.25521,1,0,-0.0275,-0.0003,-0.0259,0.0696,-8.2455,-0.2988
12.25925,1,1,-0.0275,-0.0003,-0.0259,0.0696,-8.2455,-0.2988
12.26,1,1,-0.0273,-0.0003,-0.0259,0.0707,-8.2458,-0.3041
12.2633,1,0,-0.0273,-0.0003,-0.0259,0.0707,-8.2458,-0.3041
12.265,1,0,-0.0272,-0.0003,-0.0258,0.0719,-8.2461,-0.3093
12.26735,1,1,-0.0272,-0.0003,-0.0258,0.0719,-8.2461,-0.3093
12.27,1,1,-0.027,-0.0003,-0.0257,0.073,-8.2465,-0.3145
12.2714,1,0,-0.027,-0.0003,-0.0257,0.073,-8.2465,-0.3145
12.275,1,0,-0.0269,-0.0003,-0.0256,0.0741,-8.2468,-0.3196
12.27545,1,1,-0.0269,-0.0003,-0.0256,0.0741,-8.2468,-0.3196
12.2795,1,0,-0.0269,-0.0003,-0.0256,0.0741,-8.2468,-0.3196
12.28,1,0,-0.0267,-0.0003,-0.0256,0.0752,-8.2471,-0.3247
12.28355,1,1,-0.0267,-0.0003,-0.0256,0.0752,-8.2471,-0.3247
12.285,1,1,-0.0266,-0.0003,-0.0255,0.0763,-8.2474,-0.3298
12.2876,1,0,-0.0266,-0.0003,-0.0255,0.0763,-8.2474,-0.3298
12.29,1,0,-0.0264,-0.0002,-0.0254,0.0774,-8.2477,-0.3349
12.29165,1,1,-0.0264,-0.0002,-0.0254,0.0774,-8.2477,-0.3349
12.295,1,1,-0.0262,-0.0002,-0.0253,0.0785,-8.2481,-0.3399
12.2957,1,0,-0.0262,-0.0002,-0.0253,0.0785,-8.2481,-0.3399
12.29975,1,1,-0.0262,-0.0002,-0.0253,0.0785,-8.2481,-0.3399
12.3,1,1,-0.0261,-0.0002,-0.0253,0.0796,-8.2484,-0.3449
12.3038,1,0,-0.0261,-0.0002,-0.0253,0.0796,-8.2484,-0.3449
12.305,1,0,-0.0259,-0.0002,-0.0252,0.0806,-8.2488,-0.3499
12.30785,1,1,-0.0259,-0.0002,-0.0252,0.0806,-8.2488,-0.3499
12.31,1,1,-0.0258,-0.0002,-0.0251,0.0817,-8.2491,-0.3549
12.3119,1,0,-0.0258,-0.0002,-0.0251,0.0817,-8.2491,-0.3549
12.315,1,0,-0.0256,-0.0002,-0.025,0.0827,-8.2495,-0.3598
12.31595,1,1,-0.0256,-0.0002,-0.025,0.0827,-8.2495,-0.3598
12.31999,1,0,-0.0256,-0.0002,-0.025,0.0827,-8.2495,-0.3598
12.32,1,0,-0.0254,-0.0002,-0.0249,0.0838,-8.2498,-0.3647
12.32404,1,1,-0.0254,-0.0002,-0.0249,0.0838,-8.2498,-0.3647
12.325,1,1,-0.0253,-0.0002,-0.0249,0.0848,-8.2502,-0.3695
12.32809,1,0,-0.0253,-0.0002,-0.0249,0.0848,-8.2502,-0.3695
12.33,1,0,-0.0251,-0.0002,-0.0248,0.0858,-8.2506,-0.3743
12.33214,1,1,-0.0251,-0.0002,-0.0248,0.0858,-8.2506,-0.3743
12.335,1,1,-0.025,-0.0002,-0.0247,0.0868,-8.2509,-0.3791
12.33619,1,0,-0.025,-0.0002,-0.0247,0.0868,-8.2509,-0.3791
12.34,1,0,-0.0248,-0.0002,-0.0246,0.0878,-8.2513,-0.3839
12.34024,1,1,-0.0248,-0.0002,-0.0246,0.0878,-8.2513,-0.3839
12.34429,1,0,-0.0248,-0.0002,-0.0246,0.0878,-8.2513,-0.3839
12.345,1,0,-0.0246,-0.0002,-0.0245,0.0888,-8.2517,-0.3886
12.34834,1,1,-0.0246,-0.0002,-0.0245,0.0888,-8.2517,-0.3886
12.35,1,1,-0.0245,-0.0002,-0.0244,0.0898,-8.2521,-0.3933
12.35239,1,0,-0.0245,-0.0002,-0.0244,0.0898,-8.2521,-0.3933
12.355,1,0,-0.0243,-0.0002,-0.0243,0.0908,-8.2525,-0.398
12.35644,1,1,-0.0243,-0.0002,-0.0243,0.0908,-8.2525,-0.398
12.36,1,1,-0.0241,-0.0002,-0.0242,0.0917,-8.2529,-0.4026
12.36049,1,0,-0.0241,-0.0002,-0.0242,0.0917,-8.2529,-0.4026
12.36454,1,1,-0.0241,-0.0002,-0.0242,0.0917,-8.2529,-0.4026
12.365,1,1,-0.024,-0.0002,-0.0241,0.0927,-8.2533,-0.4072
12.36859,1,0,-0.024,-0.0002,-0.0241,0.0927,-8.2533,-0.4072
12.37,1,0,-0.0238,-0.0002,-0.0241,0.0937,-8.2537,-0.4118
12.37264,1,1,-0.0238,-0.0002,-0.0241,0.0937,-8.2537,-0.4118
12.375,1,1,-0.0236,-0.0002,-0.024,0.0946,-8.2541,-0.4163
12.37669,1,0,-0.0236,-0.0002,-0.024,0.0946,-8.2541,-0.4163
12.38,1,0,-0.0235,-0.0002,-0.0239,0.0955,-8.2545,-0.4208
12.38073,1,1,-0.0235,-0.0002,-0.0239,0.0955,-8.2545,-0.4208
12.38478,1,0,-0.0235,-0.0002,-0.0239,0.0955,-8.2545,-0.4208
12.385,1,0,-0.0233,-0.0002,-0.0238,0.0964,-8.2549,-0.4253
12.38883,1,1,-0.0233,-0.0002,-0.0238,0.0964,-8.2549,-0.4253
12.39,1,1,-0.0231,-0.0002,-0.0237,0.0973,-8.2554,-0.4297
12.39288,1,0,-0.0231,-0.0002,-0.0237,0.0973,-8.2554,-0.4297
12.395,1,0,-0.023,-0.0002,-0.0236,0.0982,-8.2558,-0.4341
12.39693,1,1,-0.023,-0.0002,-0.0236,0.0982,-8.2558,-0.4341
12.4,1,1,-0.0228,-0.0002,-0.0235,0.0991,-8.2562,-0.4385
12.40098,1,0,-0.0228,-0.0002,-0.0235,0.0991,-8.2562,-0.4385
12.405,1,0,-0.0226,-0.0001,-0.0234,0.1,-8.2567,-0.4429
12.40503,1,1,-0.0226,-0.0001,-0.0234,0.1,-8.2567,-0.4429
12.40908,1,0,-0.0226,-0.0001,-0.0234,0.1,-8.2567,-0.4429
12.41,1,0,-0.0224,-0.0001,-0.0233,0.1009,-8.2571,-0.4472
12.41313,1,1,-0.0224,-0.0001,-0.0233,0.1009,-8.2571,-0.4472
12.415,1,1,-0.0223,-0.0001,-0.0232,0.1018,-8.2576,-0.4514
12.41718,1,0,-0.0223,-0.0001,-0.0232,0.1018,-8.2576,-0.4514
12.42,1,0,-0.0221,-0.0001,-0.0231,0.1026,-8.258,-0.4557
12.42123,1,1,-0.0221,-0.0001,-0.0231,0.1026,-8.258,-0.4557
12.425,1,1,-0.0219,-0.0001,-0.023,0.1035,-8.2585,-0.4599
12.42528,1,0,-0.0219,-0.0001,-0.023,0.1035,-8.2585,-0.4599
12.42933,1,1,-0.0219,-0.0001,-0.023,0.1035,-8.2585,-0.4599
12.43,1,1,-0.0218,-0.0001,-0.0229,0.1043,-8.2589,-0.4641
12.43338,1,0,-0.0218,-0.0001,-0.0229,0.1043,-8.2589,-0.4641
12.435,1,0,-0.0216,-0.0001,-0.0228,0.1051,-8.2594,-0.4682
12.43742,1,1,-0.0216,-0.0001,-0.0228,0.1051,-8.2594,-0.4682
12.44,1,1,-0.0214,-0.0001,-0.0227,0.1059,-8.2599,-0.4723
12.44147,1,0,-0.0214,-0.0001,-0.0227,0.1059,-8.2599,-0.4723
12.445,1,0,-0.0212,-0.0001,-0.0226,0.1068,-8.2603,-0.4764
12.44552,1,1,-0.0212,-0.0001,-0.0226,0.1068,-8.2603,-0.4764
12.44957,1,0,-0.0212,-0.0001,-0.0226,0.1068,-8.2603,-0.4764
12.45,1,0,-0.0211,-0.0001,-0.0224,0.1076,-8.2608,-0.4805
12.45362,1,1,-0.0211,-0.0001,-0.0224,0.1076,-8.2608,-0.4805
12.455,1,1,-0.0209,-0.0001,-0.0223,0.1083,-8.2613,-0.4845
12.45767,1,0,-0.0209,-0.0001,-0.0223,0.1083,-8.2613,-0.4845
12.46,1,0,-0.0207,-0.0001,-0.0222,0.1091,-8.2618,-0.4885
12.46172,1,1,-0.0207,-0.0001,-0.0222,0.1091,-8.2618,-0.4885
12.465,1,1,-0.0205,-0.0001,-0.0221,0.1099,-8.2623,-0.4924
12.46577,1,0,-0.0205,-0.0001,-0.0221,0.1099,-8.2623,-0.4924
12.46982,1,1,-0.0205,-0.0001,-0.0221,0.1099,-8.2623,-0.4924
12.47,1,1,-0.0203,-0.0001,-0.022,0.1107,-8.2627,-0.4963
12.47387,1,0,-0.0203,-0.0001,-0.022,0.1107,-8.2627,-0.4963
12.475,1,0,-0.0202,-0.0001,-0.0219,0.1114,-8.2632,-0.5002
12.47792,1,1,-0.0202,-0.0001,-0.0219,0.1114,-8.2632,-0.5002
12.48,1,1,-0.02,-0.0001,-0.0218,0.1122,-8.2637,-0.504
12.48197,1,0,-0.02,-0.0001,-0.0218,0.1122,-8.2637,-0.504
12.485,1,0,-0.0198,-0.0001,-0.0217,0.1129,-8.2642,-0.5079
12.48602,1,1,-0.0198,-0.0001,-0.0217,0.1129,-8.2642,-0.5079
12.49,1,1,-0.0196,-0.0001,-0.0216,0.1136,-8.2648,-0.5116
12.49007,1,0,-0.0196,-0.0001,-0.0216,0.1136,-8.2648,-0.5116
12.49412,1,1,-0.0196,-0.0001,-0.0216,0.1136,-8.2648,-0.5116
12.495,1,1,-0.0195,-0.0001,-0.0215,0.1143,-8.2653,-0.5154
12.49816,1,0,-0.0195,-0.0001,-0.0215,0.1143,-8.2653,-0.5154
12.5,1,0,-0.0193,-0.0001,-0.0213,0.1151,-8.2658,-0.5191
12.50221,1,1,-0.0193,-0.0001,-0.0213,0.1151,-8.2658,-0.5191
12.505,1,1,-0.0191,-0.0001,-0.0212,0.1158,-8.2663,-0.5228
12.50626,1,0,-0.0191,-0.0001,-0.0212,0.1158,-8.2663,-0.5228
12.51,1,0,-0.0189,-0.0001,-0.0211,0.1164,-8.2668,-0.5264
12.51031,1,1,-0.0189,-0.0001,-0.0211,0.1164,-8.2668,-0.5264
12.51436,1,0,-0.0189,-0.0001,-0.0211,0.1164,-8.2668,-0.5264
12.515,1,0,-0.0187,0,-0.021,0.1171,-8.2674,-0.53
12.51841,1,1,-0.0187,0,-0.021,0.1171,-8.2674,-0.53
12.52,1,1,-0.0186,0,-0.0209,0.1178,-8.2679,-0.5336
12.52246,1,0,-0.0186,0,-0.0209,0.1178,-8.2679,-0.5336
12.525,1,0,-0.0184,0,-0.0208,0.1185,-8.2684,-0.5371
12.52651,1,1,-0.0184,0,-0.0208,0.1185,-8.2684,-0.5371
12.53,1,1,-0.0182,0,-0.0206,0.1191,-8.269,-0.5406
12.53056,1,0,-0.0182,0,-0.0206,0.1191,-8.269,-0.5406
12.53461,1,1,-0.0182,0,-0.0206,0.1191,-8.269,-0.5406
12.535,1,1,-0.018,0,-0.0205,0.1198,-8.2695,-0.5441
12.53866,1,0,-0.018,0,-0.0205,0.1198,-8.2695,-0.5441
12.54,1,0,-0.0178,0,-0.0204,0.1204,-8.27,-0.5475
12.54271,1,1,-0.0178,0,-0.0204,0.1204,-8.27,-0.5475
12.545,1,1,-0.0177,0,-0.0203,0.121,-8.2706,-0.5509
12.54676,1,0,-0.0177,0,-0.0203,0.121,-8.2706,-0.5509
12.55,1,0,-0.0175,0,-0.0202,0.1216,-8.2711,-0.5543
12.55081,1,1,-0.0175,0,-0.0202,0.1216,-8.2711,-0.5543
12.55485,1,0,-0.0175,0,-0.0202,0.1216,-8.2711,-0.5543
12.555,1,0,-0.0173,0,-0.02,0.1222,-8.2717,-0.5576
12.5589,1,1,-0.0173,0,-0.02,0.1222,-8.2717,-0.5576
12.56,1,1,-0.0171,0,-0.0199,0.1228,-8.2722,-0.5609
12.56295,1,0,-0.0171,0,-0.0199,0.1228,-8.2722,-0.5609
12.565,1,0,-0.0169,0,-0.0198,0.1234,-8.2728,-0.5642
